年,月,日,時分,気温,地中温度,土壌水分,照度,EC
2025,03,21,09:13,2.9,2.8,25.1,10435,1.18
2025,03,21,09:23,3.1,2.8,25.2,9927,1.17
2025,03,21,09:33,3.5,2.8,25.1,10051,1.18
2025,03,21,09:43,3.9,2.8,25.1,9473,1.18
2025,03,21,09:53,4.2,2.9,25.2,9011,1.17
2025,03,21,10:03,4.6,2.9,25.1,8539,1.18
2025,03,21,10:13,4.8,3.0,25.1,7999,1.17
2025,03,21,10:23,5.2,3.0,25.0,7740,1.18
2025,03,21,10:33,5.5,3.0,25.1,7429,1.17
2025,03,21,10:43,5.7,3.0,25.0,7046,1.18
2025,03,21,10:53,6.2,3.1,25.1,7004,1.17
2025,03,21,11:03,6.8,3.1,25.1,6628,1.17
2025,03,21,11:13,6.6,3.1,25.0,6421,1.18
2025,03,21,11:23,6.8,3.1,25.0,6515,1.18
2025,03,21,11:33,7.2,3.1,25.0,8300,1.18
2025,03,21,11:43,8.4,3.2,25.2,6994,1.16
2025,03,21,11:53,8.7,3.3,25.0,6573,1.17
2025,03,21,12:03,7.9,3.3,25.0,25666,1.17
2025,03,21,12:13,8.4,3.3,25.1,6219,1.16
2025,03,21,12:23,8.5,3.3,25.0,5879,1.17
2025,03,21,12:33,8.7,3.4,25.0,7718,1.17
2025,03,21,12:43,8.5,3.5,25.0,6027,1.17
2025,03,21,12:53,8.2,3.5,25.0,6066,1.17
2025,03,21,13:03,9.2,3.5,25.1,6180,1.16
2025,03,21,13:13,9.2,3.5,25.1,6225,1.15
2025,03,21,13:23,9.8,3.6,24.9,6275,1.18
2025,03,21,13:33,10.1,3.6,25.0,6536,1.16
2025,03,21,13:43,9.4,3.7,25.0,6432,1.16
2025,03,21,13:53,9.2,3.7,25.2,6783,1.14
2025,03,21,14:03,11.7,3.8,24.9,6365,1.17
2025,03,21,14:13,9.8,3.8,25.0,6269,1.16
2025,03,21,14:23,9.6,3.8,24.8,6169,1.17
2025,03,21,14:33,10.5,3.8,24.8,6491,1.17
2025,03,21,14:43,9.5,3.9,24.8,6319,1.17
2025,03,21,14:53,9.2,4.0,24.7,6177,1.18
2025,03,21,15:03,11.0,4.0,24.8,6314,1.17
2025,03,21,15:13,10.5,4.0,24.8,6145,1.17
2025,03,21,15:23,9.8,4.1,24.7,5995,1.18
2025,03,21,15:33,9.6,4.1,24.7,5944,1.17
2025,03,21,15:43,9.3,4.1,24.7,5818,1.17
2025,03,21,15:53,9.1,4.2,24.7,5709,1.17
2025,03,21,16:03,8.9,4.2,24.8,5529,1.17
2025,03,21,16:13,8.8,4.3,24.8,5409,1.16
2025,03,21,16:23,8.7,4.3,24.7,5196,1.18
2025,03,21,16:33,8.6,4.3,24.7,4919,1.17
2025,03,21,16:43,8.5,4.3,24.6,4758,1.18
2025,03,21,16:53,8.4,4.4,24.7,4434,1.17
2025,03,21,17:03,8.3,4.5,24.6,4055,1.18
2025,03,21,17:13,8.2,4.5,24.6,3650,1.18
2025,03,21,17:23,7.9,4.5,24.6,3137,1.18
2025,03,21,17:33,7.6,4.5,24.6,2564,1.17
2025,03,21,17:43,7.4,4.5,24.5,1905,1.18
2025,03,21,17:53,7.0,4.6,24.6,1217,1.17
2025,03,21,18:03,6.8,4.6,24.7,604,1.16
2025,03,21,18:13,6.5,4.6,24.6,183,1.18
2025,03,21,18:23,6.2,4.6,24.5,33,1.18
2025,03,21,18:33,5.9,4.6,24.5,0,1.18
2025,03,21,18:43,5.7,4.6,24.5,0,1.18
2025,03,21,18:53,5.5,4.6,24.6,0,1.17
2025,03,21,19:03,5.1,4.7,24.6,0,1.17
2025,03,21,19:13,5.0,4.7,24.6,0,1.17
2025,03,21,19:23,4.7,4.7,24.5,0,1.18
2025,03,21,19:33,4.5,4.7,24.5,0,1.18
2025,03,21,19:43,4.2,4.7,24.6,0,1.17
2025,03,21,19:53,4.0,4.7,24.5,0,1.17
2025,03,21,20:03,3.8,4.7,24.6,0,1.17
2025,03,21,20:13,3.7,4.7,24.5,0,1.17
2025,03,21,20:23,3.6,4.7,24.5,0,1.17
2025,03,21,20:33,3.5,4.6,24.5,0,1.18
2025,03,21,20:43,3.4,4.7,24.5,0,1.17
2025,03,21,20:53,3.3,4.6,24.6,0,1.16
2025,03,21,21:03,3.1,4.6,24.7,0,1.15
2025,03,21,21:13,3.0,4.6,24.5,0,1.17
2025,03,21,21:23,2.9,4.6,24.4,0,1.18
2025,03,21,21:33,2.9,4.6,24.5,0,1.17
2025,03,21,21:43,2.8,4.6,24.5,0,1.17
2025,03,21,21:53,2.7,4.6,24.5,0,1.17
2025,03,21,22:03,2.7,4.6,24.4,0,1.18
2025,03,21,22:13,2.6,4.6,24.5,0,1.17
2025,03,21,22:23,2.5,4.5,24.6,0,1.17
2025,03,21,22:33,2.5,4.5,24.5,0,1.17
2025,03,21,22:43,2.3,4.5,24.6,0,1.16
2025,03,21,22:53,2.2,4.5,24.4,0,1.18
2025,03,21,23:03,2.2,4.5,24.4,0,1.18
2025,03,21,23:13,2.1,4.5,24.5,0,1.17
2025,03,21,23:23,2.0,4.5,24.5,0,1.17
2025,03,21,23:33,2.0,4.5,24.5,0,1.17
2025,03,21,23:43,1.8,4.5,24.5,0,1.17
2025,03,21,23:53,1.9,4.4,24.5,0,1.17
2025,03,22,00:03,1.8,4.4,24.5,0,1.17
2025,03,22,00:13,1.8,4.4,24.6,0,1.16
2025,03,22,00:23,1.7,4.3,24.5,0,1.17
2025,03,22,00:33,1.7,4.3,24.4,0,1.18
2025,03,22,00:43,1.7,4.3,24.5,0,1.17
2025,03,22,00:53,1.8,4.3,24.5,0,1.17
2025,03,22,01:03,1.7,4.3,24.5,0,1.16
2025,03,22,01:13,1.6,4.3,24.5,0,1.17
2025,03,22,01:23,1.3,4.3,24.6,0,1.16
2025,03,22,01:33,1.3,4.3,24.6,0,1.15
2025,03,22,01:43,1.2,4.3,24.5,0,1.17
2025,03,22,01:53,1.1,4.2,24.5,0,1.16
2025,03,22,02:03,1.0,4.2,24.5,0,1.16
2025,03,22,02:13,0.9,4.2,24.5,0,1.17
2025,03,22,02:23,0.9,4.2,24.5,0,1.16
2025,03,22,02:33,0.8,4.1,24.6,0,1.16
2025,03,22,02:43,0.7,4.1,24.6,0,1.15
2025,03,22,02:53,0.7,4.1,24.5,0,1.16
2025,03,22,03:03,0.6,4.1,24.6,0,1.15
2025,03,22,03:13,0.6,4.1,24.6,0,1.15
2025,03,22,03:23,0.4,4.1,24.6,0,1.15
2025,03,22,03:33,0.4,4.1,24.5,0,1.17
2025,03,22,03:43,0.5,4.0,24.6,0,1.16
2025,03,22,03:53,0.5,4.0,24.6,0,1.16
2025,03,22,04:03,0.4,4.0,24.6,0,1.15
2025,03,22,04:13,0.4,4.0,24.5,0,1.16
2025,03,22,04:23,0.2,4.0,24.5,0,1.17
2025,03,22,04:33,0.2,4.0,24.6,0,1.16
2025,03,22,04:43,0.4,4.0,24.6,0,1.15
2025,03,22,04:53,0.1,3.9,24.6,0,1.15
2025,03,22,05:03,0.0,3.9,24.6,0,1.15
2025,03,22,05:13,0.0,3.9,24.6,0,1.15
2025,03,22,05:23,-0.1,3.9,24.5,0,1.16
2025,03,22,05:33,-0.1,3.8,24.6,0,1.15
2025,03,22,05:43,-0.1,3.8,24.7,18,1.14
2025,03,22,05:53,-0.3,3.8,24.6,157,1.15
2025,03,22,06:03,-0.3,3.8,24.5,562,1.17
2025,03,22,06:13,-0.3,3.8,24.7,1285,1.14
2025,03,22,06:23,-0.2,3.8,24.6,2382,1.15
2025,03,22,06:33,-0.2,3.7,24.6,3496,1.15
2025,03,22,06:43,-0.1,3.7,24.6,4835,1.16
2025,03,22,06:53,0.1,3.7,24.7,6182,1.14
2025,03,22,07:03,0.2,3.7,24.6,7646,1.15
2025,03,22,07:13,1.5,3.6,24.6,11192,1.15
2025,03,22,07:23,1.7,3.6,24.6,10358,1.15
2025,03,22,07:33,3.2,3.6,24.6,19876,1.15
2025,03,22,07:43,3.0,3.6,24.6,10730,1.15
2025,03,22,07:53,4.3,3.6,24.5,14100,1.16
2025,03,22,08:03,4.4,3.6,24.5,14463,1.16
2025,03,22,08:13,4.4,3.6,24.6,9629,1.15
2025,03,22,08:23,4.5,3.6,24.5,9490,1.16
2025,03,22,08:33,4.6,3.6,24.5,9398,1.17
2025,03,22,08:43,4.7,3.6,24.5,9161,1.16
2025,03,22,08:53,5.1,3.7,24.5,8966,1.16
2025,03,22,09:03,5.4,3.7,24.6,8761,1.15
2025,03,22,09:13,5.6,3.8,24.5,8572,1.16
2025,03,22,09:23,6.0,3.8,24.6,8380,1.15
2025,03,22,09:33,6.3,3.8,24.6,8134,1.15
2025,03,22,09:43,6.7,3.8,24.5,7897,1.16
2025,03,22,09:53,7.1,3.8,24.6,7697,1.15
2025,03,22,10:03,7.5,3.9,24.6,7523,1.15
2025,03,22,10:13,7.9,4.0,24.5,7357,1.15
2025,03,22,10:23,8.2,4.0,24.5,7237,1.15
2025,03,22,10:33,8.7,4.0,24.5,7072,1.15
2025,03,22,10:43,9.0,4.0,24.5,6917,1.15
2025,03,22,10:53,9.5,4.1,24.5,6802,1.15
2025,03,22,11:03,9.9,4.1,24.7,6795,1.13
2025,03,22,11:13,9.8,4.1,24.7,6606,1.13
2025,03,22,11:23,10.1,4.1,24.5,6597,1.15
2025,03,22,11:33,11.4,4.2,24.5,6709,1.15
2025,03,22,11:43,10.8,4.3,24.5,6408,1.14
2025,03,22,11:53,11.4,4.3,24.5,6238,1.15
2025,03,22,12:03,12.2,4.3,24.5,30591,1.14
2025,03,22,12:13,11.6,4.3,24.6,6049,1.13
2025,03,22,12:23,11.7,4.4,24.4,5923,1.15
2025,03,22,12:33,13.7,4.5,24.5,6436,1.14
2025,03,22,12:43,12.2,4.5,24.5,5797,1.14
2025,03,22,12:53,12.5,4.5,24.5,5742,1.14
2025,03,22,13:03,13.3,4.6,24.5,5618,1.14
2025,03,22,13:13,13.2,4.6,24.5,5649,1.13
2025,03,22,13:23,12.8,4.6,24.3,5588,1.15
2025,03,22,13:33,12.6,4.7,24.5,5633,1.13
2025,03,22,13:43,13.4,4.7,24.5,5527,1.14
2025,03,22,13:53,15.2,4.8,24.3,5587,1.15
2025,03,22,14:03,14.2,4.8,24.4,5631,1.14
2025,03,22,14:13,14.1,4.8,24.4,5590,1.14
2025,03,22,14:23,14.2,4.9,24.3,5511,1.15
2025,03,22,14:33,13.1,5.0,24.3,5472,1.15
2025,03,22,14:43,13.7,5.0,24.4,5374,1.14
2025,03,22,14:53,13.7,5.0,24.3,5235,1.15
2025,03,22,15:03,13.6,5.1,24.3,5172,1.14
2025,03,22,15:13,14.2,5.1,24.2,5131,1.15
2025,03,22,15:23,12.6,5.1,24.3,5019,1.14
2025,03,22,15:33,13.9,5.2,24.2,4904,1.15
2025,03,22,15:43,13.0,5.2,24.2,4798,1.15
2025,03,22,15:53,13.1,5.3,24.3,4776,1.14
2025,03,22,16:03,12.7,5.3,24.2,4612,1.14
2025,03,22,16:13,12.4,5.3,24.0,4551,1.17
2025,03,22,16:23,12.1,5.4,24.2,4401,1.14
2025,03,22,16:33,12.1,5.4,24.3,4264,1.14
2025,03,22,16:43,11.7,5.5,24.2,4114,1.15
2025,03,22,16:53,11.9,5.5,24.1,3981,1.15
2025,03,22,17:03,11.8,5.5,24.1,3709,1.15
2025,03,22,17:13,11.7,5.6,24.0,3429,1.16
2025,03,22,17:23,11.4,5.6,24.1,3045,1.15
2025,03,22,17:33,11.3,5.6,24.1,2578,1.15
2025,03,22,17:43,11.0,5.6,24.1,1979,1.15
2025,03,22,17:53,10.7,5.6,24.1,1320,1.15
2025,03,22,18:03,10.7,5.7,24.1,669,1.15
2025,03,22,18:13,9.9,5.7,24.1,229,1.15
2025,03,22,18:23,9.4,5.8,24.1,31,1.15
2025,03,22,18:33,9.1,5.8,24.1,7,1.15
2025,03,22,18:43,8.8,5.8,24.1,0,1.15
2025,03,22,18:53,8.5,5.8,24.0,0,1.16
2025,03,22,19:03,8.2,5.8,24.0,0,1.15
2025,03,22,19:13,8.1,5.8,24.1,0,1.15
2025,03,22,19:23,7.9,5.8,24.0,0,1.15
2025,03,22,19:33,7.7,5.8,24.0,0,1.15
2025,03,22,19:43,7.4,5.8,24.1,0,1.14
2025,03,22,19:53,7.2,5.8,24.0,0,1.15
2025,03,22,20:03,7.0,5.8,24.0,0,1.15
2025,03,22,20:13,6.8,5.8,24.0,0,1.15
2025,03,22,20:23,6.6,5.8,24.0,0,1.15
2025,03,22,20:33,6.4,5.8,24.0,0,1.15
2025,03,22,20:43,6.1,5.8,24.0,0,1.15
2025,03,22,20:53,6.1,5.8,24.0,0,1.15
2025,03,22,21:03,6.0,5.8,24.0,0,1.15
2025,03,22,21:13,5.8,5.8,23.9,0,1.16
2025,03,22,21:23,5.7,5.8,24.0,0,1.15
2025,03,22,21:33,5.5,5.8,24.1,0,1.14
2025,03,22,21:43,5.5,5.8,24.0,0,1.15
2025,03,22,21:53,5.5,5.8,24.0,0,1.15
2025,03,22,22:03,5.3,5.8,23.9,0,1.16
2025,03,22,22:13,5.1,5.7,24.1,0,1.15
2025,03,22,22:23,5.1,5.7,24.0,0,1.15
2025,03,22,22:33,5.0,5.7,24.0,0,1.15
2025,03,22,22:43,5.0,5.7,24.1,0,1.14
2025,03,22,22:53,4.9,5.7,24.1,0,1.14
2025,03,22,23:03,4.8,5.6,24.0,0,1.14
2025,03,22,23:13,4.6,5.6,24.1,0,1.14
2025,03,22,23:23,4.4,5.6,23.9,0,1.16
2025,03,22,23:33,4.1,5.6,24.0,0,1.15
2025,03,22,23:43,4.2,5.6,24.0,0,1.15
2025,03,22,23:53,4.1,5.6,24.0,0,1.15
2025,03,23,00:03,3.8,5.6,24.0,0,1.15
2025,03,23,00:13,3.7,5.5,23.9,0,1.16
2025,03,23,00:23,3.6,5.5,24.0,0,1.15
2025,03,23,00:33,3.5,5.5,24.0,0,1.15
2025,03,23,00:43,3.5,5.5,24.0,0,1.15
2025,03,23,00:53,3.3,5.5,24.0,0,1.15
2025,03,23,01:03,3.2,5.5,24.0,0,1.15
2025,03,23,01:13,3.1,5.5,24.1,0,1.14
2025,03,23,01:23,3.0,5.4,24.0,0,1.15
2025,03,23,01:33,3.0,5.4,24.1,0,1.14
2025,03,23,01:43,3.0,5.4,24.1,0,1.14
2025,03,23,01:53,2.9,5.3,24.1,0,1.14
2025,03,23,02:03,2.9,5.3,24.1,0,1.14
2025,03,23,02:13,2.7,5.3,24.1,0,1.14
2025,03,23,02:23,2.6,5.3,24.1,0,1.14
2025,03,23,02:33,2.5,5.3,24.1,0,1.14
2025,03,23,02:43,2.6,5.3,24.1,0,1.14
2025,03,23,02:53,2.6,5.3,24.1,0,1.14
2025,03,23,03:03,2.3,5.2,24.1,0,1.14
2025,03,23,03:13,2.3,5.2,24.2,0,1.13
2025,03,23,03:23,2.6,5.2,24.1,0,1.14
2025,03,23,03:33,2.3,5.1,24.1,0,1.14
2025,03,23,03:43,2.1,5.1,24.1,0,1.14
2025,03,23,03:53,2.1,5.1,24.2,0,1.13
2025,03,23,04:03,2.1,5.1,24.1,0,1.14
2025,03,23,04:13,2.1,5.1,24.2,0,1.13
2025,03,23,04:23,2.0,5.1,24.0,0,1.15
2025,03,23,04:33,1.8,5.0,24.1,0,1.14
2025,03,23,04:43,1.8,5.0,24.1,0,1.14
2025,03,23,04:53,1.7,5.0,24.2,0,1.13
2025,03,23,05:03,1.9,5.0,24.2,0,1.13
2025,03,23,05:13,1.5,5.0,24.2,0,1.13
2025,03,23,05:23,1.6,5.0,24.2,0,1.13
2025,03,23,05:33,1.8,4.9,24.1,0,1.14
2025,03,23,05:43,1.7,4.9,24.1,24,1.14
2025,03,23,05:53,1.4,4.9,24.1,127,1.14
2025,03,23,06:03,1.4,4.8,24.2,475,1.13
2025,03,23,06:13,1.4,4.8,24.0,1100,1.15
2025,03,23,06:23,1.6,4.8,24.1,2192,1.14
2025,03,23,06:33,1.6,4.8,24.3,3670,1.12
2025,03,23,06:43,1.6,4.8,24.0,5372,1.15
2025,03,23,06:53,2.0,4.8,24.2,6530,1.13
2025,03,23,07:03,2.0,4.7,23.6,7609,1.19
2025,03,23,07:13,3.4,4.7,23.1,16130,1.23
2025,03,23,07:23,4.1,4.7,22.9,16509,1.25
2025,03,23,07:33,5.7,4.7,22.9,43846,1.25
2025,03,23,07:43,5.7,4.7,22.9,17338,1.25
2025,03,23,07:53,6.9,4.7,22.9,12378,1.25
2025,03,23,08:03,6.4,4.7,22.8,24120,1.26
2025,03,23,08:13,6.4,4.7,22.9,11220,1.26
2025,03,23,08:23,6.5,4.7,23.0,11179,1.24
2025,03,23,08:33,6.5,4.8,22.8,10717,1.25
2025,03,23,08:43,6.6,4.8,22.9,10617,1.25
2025,03,23,08:53,6.9,4.8,22.8,10561,1.26
2025,03,23,09:03,7.2,4.8,22.8,10459,1.26
2025,03,23,09:13,7.5,4.8,22.7,10193,1.27
2025,03,23,09:23,7.9,4.8,22.9,9943,1.25
2025,03,23,09:33,8.2,4.9,22.8,9658,1.26
2025,03,23,09:43,8.7,4.9,22.7,9403,1.27
2025,03,23,09:53,9.1,5.0,22.8,9285,1.26
2025,03,23,10:03,9.8,5.0,22.8,9201,1.25
2025,03,23,10:13,10.2,5.0,22.7,8859,1.26
2025,03,23,10:23,11.1,5.0,22.8,8593,1.25
2025,03,23,10:33,12.1,5.1,22.8,8386,1.25
2025,03,23,10:43,11.7,5.1,22.8,8134,1.25
2025,03,23,10:53,11.8,5.1,22.8,8110,1.25
2025,03,23,11:03,12.3,5.2,22.6,8160,1.26
2025,03,23,11:13,12.5,5.2,22.7,7727,1.25
2025,03,23,11:23,13.3,5.3,22.7,7472,1.25
2025,03,23,11:33,13.5,5.3,22.7,7257,1.25
2025,03,23,11:43,12.7,5.3,22.7,7116,1.25
2025,03,23,11:53,14.3,5.4,22.7,6939,1.25
2025,03,23,12:03,13.3,5.4,22.6,10822,1.26
2025,03,23,12:13,14.2,5.5,22.5,6632,1.27
2025,03,23,12:23,13.7,5.5,22.5,6487,1.27
2025,03,23,12:33,13.3,5.5,22.7,6493,1.25
2025,03,23,12:43,13.5,5.6,22.4,6260,1.28
2025,03,23,12:53,14.4,5.6,22.7,6179,1.24
2025,03,23,13:03,13.6,5.6,22.5,5990,1.27
2025,03,23,13:13,14.9,5.7,22.6,5855,1.26
2025,03,23,13:23,14.9,5.7,22.6,5698,1.26
2025,03,23,13:33,15.5,5.7,22.4,5631,1.28
2025,03,23,13:43,14.4,5.8,22.5,5618,1.26
2025,03,23,13:53,14.5,5.8,22.5,5337,1.26
2025,03,23,14:03,14.1,5.8,22.5,5305,1.26
2025,03,23,14:13,13.6,5.9,22.4,5303,1.27
2025,03,23,14:23,14.4,6.0,22.5,5152,1.26
2025,03,23,14:33,14.9,6.0,22.3,5028,1.28
2025,03,23,14:43,14.0,6.0,22.4,4896,1.27
2025,03,23,14:53,14.1,6.0,22.4,4826,1.27
2025,03,23,15:03,14.8,6.1,22.2,4841,1.29
2025,03,23,15:13,14.8,6.1,22.3,4826,1.28
2025,03,23,15:23,15.0,6.1,22.1,4717,1.29
2025,03,23,15:33,15.7,6.1,22.2,4693,1.28
2025,03,23,15:43,14.3,6.2,22.3,4732,1.27
2025,03,23,15:53,13.7,6.2,22.2,4667,1.28
2025,03,23,16:03,13.6,6.3,22.2,4697,1.28
2025,03,23,16:13,13.3,6.3,22.2,4632,1.28
2025,03,23,16:23,13.2,6.3,22.2,4569,1.28
2025,03,23,16:33,12.9,6.3,22.2,4495,1.28
2025,03,23,16:43,13.2,6.3,22.1,4382,1.29
2025,03,23,16:53,12.8,6.4,22.0,4199,1.30
2025,03,23,17:03,13.1,6.4,22.2,3940,1.28
2025,03,23,17:13,12.8,6.5,22.2,3618,1.28
2025,03,23,17:23,12.6,6.5,22.2,3189,1.28
2025,03,23,17:33,12.4,6.5,22.0,2639,1.30
2025,03,23,17:43,12.1,6.5,22.1,2010,1.29
2025,03,23,17:53,12.1,6.5,22.0,1295,1.30
2025,03,23,18:03,11.6,6.5,22.2,654,1.27
2025,03,23,18:13,10.8,6.5,22.1,222,1.28
2025,03,23,18:23,10.4,6.6,22.0,40,1.29
2025,03,23,18:33,9.9,6.6,22.0,0,1.29
2025,03,23,18:43,9.7,6.6,22.0,0,1.29
2025,03,23,18:53,9.3,6.6,22.0,0,1.29
2025,03,23,19:03,9.0,6.6,22.0,0,1.29
2025,03,23,19:13,8.9,6.6,22.0,0,1.29
2025,03,23,19:23,8.6,6.6,21.9,0,1.30
2025,03,23,19:33,8.5,6.6,22.0,0,1.29
2025,03,23,19:43,8.3,6.6,22.0,0,1.29
2025,03,23,19:53,8.1,6.6,21.9,0,1.30
2025,03,23,20:03,8.1,6.6,21.9,0,1.30
2025,03,23,20:13,7.7,6.6,22.0,0,1.30
2025,03,23,20:23,7.6,6.6,21.9,0,1.30
2025,03,23,20:33,7.4,6.6,22.0,0,1.29
2025,03,23,20:43,7.3,6.6,22.0,0,1.29
2025,03,23,20:53,7.1,6.6,22.0,0,1.29
2025,03,23,21:03,7.1,6.6,22.0,0,1.29
2025,03,23,21:13,7.0,6.5,21.8,0,1.31
2025,03,23,21:23,6.9,6.5,21.9,0,1.30
2025,03,23,21:33,6.9,6.5,21.8,0,1.31
2025,03,23,21:43,6.9,6.5,21.9,0,1.30
2025,03,23,21:53,6.6,6.5,22.0,0,1.29
2025,03,23,22:03,6.5,6.5,22.0,0,1.29
2025,03,23,22:13,6.3,6.5,21.9,0,1.30
2025,03,23,22:23,6.2,6.5,22.0,0,1.29
2025,03,23,22:33,6.2,6.5,21.9,0,1.30
2025,03,23,22:43,5.9,6.5,22.0,0,1.29
2025,03,23,22:53,5.8,6.5,22.0,0,1.28
2025,03,23,23:03,5.6,6.4,22.1,0,1.28
2025,03,23,23:13,5.5,6.4,21.9,0,1.30
2025,03,23,23:23,5.4,6.3,22.0,0,1.29
2025,03,23,23:33,5.3,6.3,21.9,0,1.30
2025,03,23,23:43,5.2,6.3,21.9,0,1.30
2025,03,23,23:53,5.0,6.3,21.9,0,1.30
2025,03,24,00:03,4.9,6.3,21.9,0,1.30
2025,03,24,00:13,4.7,6.3,22.0,0,1.29
2025,03,24,00:23,4.7,6.3,21.8,0,1.31
2025,03,24,00:33,4.7,6.3,22.0,0,1.29
2025,03,24,00:43,4.4,6.2,21.9,0,1.30
2025,03,24,00:53,4.2,6.2,21.9,0,1.30
2025,03,24,01:03,4.3,6.2,21.9,0,1.30
2025,03,24,01:13,4.1,6.1,22.0,0,1.29
2025,03,24,01:23,3.9,6.1,22.0,0,1.29
2025,03,24,01:33,4.0,6.1,21.9,0,1.30
2025,03,24,01:43,3.9,6.1,22.0,0,1.29
2025,03,24,01:53,3.8,6.1,21.9,0,1.30
2025,03,24,02:03,3.7,6.1,21.8,0,1.31
2025,03,24,02:13,3.5,6.0,21.9,0,1.30
2025,03,24,02:23,3.6,6.0,22.1,0,1.28
2025,03,24,02:33,3.4,6.0,22.0,0,1.29
2025,03,24,02:43,3.4,6.0,21.9,0,1.30
2025,03,24,02:53,3.4,6.0,22.0,0,1.29
2025,03,24,03:03,3.3,6.0,22.0,0,1.29
2025,03,24,03:13,3.3,5.9,22.1,0,1.28
2025,03,24,03:23,3.2,5.9,21.9,0,1.30
2025,03,24,03:33,3.1,5.9,22.0,0,1.29
2025,03,24,03:43,3.3,5.8,22.0,0,1.29
2025,03,24,03:53,3.3,5.8,22.0,0,1.29
2025,03,24,04:03,3.3,5.8,21.9,0,1.30
2025,03,24,04:13,3.3,5.8,21.9,0,1.30
2025,03,24,04:23,3.3,5.8,22.0,0,1.29
2025,03,24,04:33,3.4,5.8,21.9,0,1.30
2025,03,24,04:43,3.3,5.8,21.9,0,1.31
2025,03,24,04:53,3.4,5.7,22.1,0,1.28
2025,03,24,05:03,3.4,5.7,22.0,0,1.29
2025,03,24,05:13,3.4,5.7,21.9,0,1.30
2025,03,24,05:23,3.5,5.7,22.0,0,1.29
2025,03,24,05:33,3.4,5.7,21.8,0,1.32
2025,03,24,05:43,3.4,5.6,22.0,11,1.29
2025,03,24,05:53,3.4,5.6,21.9,62,1.30
2025,03,24,06:03,3.6,5.6,22.0,231,1.29
2025,03,24,06:13,3.6,5.6,22.0,684,1.29
2025,03,24,06:23,3.6,5.6,22.0,2340,1.29
2025,03,24,06:33,3.8,5.6,22.0,2353,1.29
2025,03,24,06:43,3.9,5.6,22.0,2841,1.29
2025,03,24,06:53,4.1,5.6,22.1,4031,1.28
2025,03,24,07:03,4.4,5.6,22.0,3934,1.29
2025,03,24,07:13,4.6,5.6,22.0,7422,1.28
2025,03,24,07:23,5.1,5.6,22.0,8704,1.28
2025,03,24,07:33,5.5,5.5,22.0,8537,1.29
2025,03,24,07:43,5.7,5.5,21.9,10321,1.30
2025,03,24,07:53,6.8,5.5,22.1,26455,1.28
2025,03,24,08:03,7.0,5.5,22.0,10585,1.29
2025,03,24,08:13,7.5,5.6,22.1,15107,1.27
2025,03,24,08:23,8.0,5.6,22.0,18070,1.29
2025,03,24,08:33,8.7,5.6,22.0,20575,1.28
2025,03,24,08:43,9.6,5.6,22.0,20895,1.29
2025,03,24,08:53,10.1,5.6,21.9,15162,1.30
2025,03,24,09:03,10.2,5.6,22.0,17058,1.28
2025,03,24,09:13,10.6,5.7,22.1,18679,1.27
2025,03,24,09:23,11.3,5.7,22.1,22305,1.28
2025,03,24,09:33,11.3,5.8,21.9,17626,1.29
2025,03,24,09:43,11.7,5.8,22.0,19053,1.28
2025,03,24,09:53,12.2,5.9,21.9,22644,1.29
2025,03,24,10:03,12.4,6.0,22.1,18205,1.27
2025,03,24,10:13,12.4,6.0,22.0,14232,1.28
2025,03,24,10:23,12.5,6.0,22.0,13290,1.28
2025,03,24,10:33,12.8,6.1,22.0,17419,1.28
2025,03,24,10:43,13.7,6.1,21.9,21415,1.29
2025,03,24,10:53,14.3,6.2,21.9,18764,1.28
2025,03,24,11:03,14.6,6.3,21.9,12494,1.29
2025,03,24,11:13,14.6,6.3,21.9,15023,1.28
2025,03,24,11:23,17.5,6.4,21.9,17425,1.28
2025,03,24,11:33,18.3,6.5,22.0,23548,1.27
2025,03,24,11:43,18.6,6.5,21.9,26554,1.28
2025,03,24,11:53,19.0,6.6,21.7,25642,1.30
2025,03,24,12:03,18.6,6.6,21.8,22607,1.28
2025,03,24,12:13,18.6,6.7,21.8,24151,1.28
2025,03,24,12:23,19.0,6.8,21.6,27378,1.30
2025,03,24,12:33,19.0,6.8,21.8,26436,1.28
2025,03,24,12:43,18.9,7.0,21.7,23922,1.29
2025,03,24,12:53,18.6,7.0,21.7,26146,1.29
2025,03,24,13:03,18.7,7.1,21.7,26773,1.28
2025,03,24,13:13,19.2,7.1,21.7,27616,1.29
2025,03,24,13:23,18.9,7.2,21.7,23587,1.29
2025,03,24,13:33,18.5,7.3,21.7,19201,1.28
2025,03,24,13:43,18.4,7.4,21.6,15969,1.29
2025,03,24,13:53,18.5,7.5,21.6,20953,1.29
2025,03,24,14:03,18.8,7.5,21.6,20209,1.29
2025,03,24,14:13,18.3,7.6,21.6,18130,1.29
2025,03,24,14:23,19.1,7.6,21.6,21537,1.29
2025,03,24,14:33,18.4,7.7,21.5,13242,1.30
2025,03,24,14:43,18.1,7.8,21.5,13342,1.30
2025,03,24,14:53,18.1,7.8,21.5,13540,1.29
2025,03,24,15:03,18.1,7.9,21.5,13103,1.29
2025,03,24,15:13,17.9,8.0,21.5,14668,1.29
2025,03,24,15:23,17.8,8.0,21.4,13473,1.30
2025,03,24,15:33,17.6,8.1,21.5,10792,1.29
2025,03,24,15:43,17.2,8.1,21.4,11867,1.30
