年,月,日,時分,気温,地中温度,土壌水分,照度,EC
2024,08,22,01:57,23.7,28.2,8.5,0,2.28
2024,08,22,02:07,23.7,28.1,8.6,0,2.23
2024,08,22,02:17,23.5,28.1,8.6,0,2.23
2024,08,22,02:27,23.6,28.1,8.6,0,2.22
2024,08,22,02:37,23.8,28.1,8.6,0,2.25
2024,08,22,02:47,23.9,28.1,8.6,0,2.23
2024,08,22,02:57,23.8,28.0,8.7,0,2.20
2024,08,22,03:07,23.9,28.0,8.6,0,2.23
2024,08,22,03:17,23.9,28.0,8.6,0,2.22
2024,08,22,03:27,23.9,28.0,8.6,0,2.22
2024,08,22,03:37,24.0,27.9,8.6,0,2.24
2024,08,22,03:47,23.9,27.9,8.7,0,2.19
2024,08,22,03:57,23.7,27.9,8.7,0,2.18
2024,08,22,04:07,23.7,27.8,8.8,0,2.14
2024,08,22,04:17,23.6,27.8,8.7,0,2.19
2024,08,22,04:27,23.4,27.8,8.8,0,2.16
2024,08,22,04:37,23.2,27.8,8.7,0,2.19
2024,08,22,04:47,23.0,27.8,8.7,0,2.18
2024,08,22,04:57,22.8,27.7,8.8,0,2.14
2024,08,22,05:07,22.7,27.7,8.7,0,2.18
2024,08,22,05:17,22.5,27.7,8.7,22,2.19
2024,08,22,05:27,22.4,27.6,8.7,170,2.19
2024,08,22,05:37,22.5,27.6,8.7,621,2.19
2024,08,22,05:47,22.5,27.6,8.7,1287,2.19
2024,08,22,05:57,22.6,27.6,8.8,1931,2.16
2024,08,22,06:07,22.8,27.6,8.8,2538,2.16
2024,08,22,06:17,23.1,27.5,8.8,3455,2.14
2024,08,22,06:27,23.3,27.5,8.8,3291,2.14
2024,08,22,06:37,23.5,27.5,8.8,3324,2.16
2024,08,22,06:47,23.8,27.5,8.8,3513,2.15
2024,08,22,06:57,24.1,27.5,8.8,3785,2.14
2024,08,22,07:07,24.4,27.4,8.9,4212,2.10
2024,08,22,07:17,25.0,27.4,8.8,4116,2.14
2024,08,22,07:27,25.3,27.3,8.8,13469,2.13
2024,08,22,07:37,26.2,27.3,8.9,15702,2.09
2024,08,22,07:47,26.3,27.3,8.8,7657,2.13
2024,08,22,07:57,26.3,27.3,8.9,7207,2.09
2024,08,22,08:07,26.5,27.3,8.8,5363,2.14
2024,08,22,08:17,27.0,27.3,8.8,7718,2.13
2024,08,22,08:27,27.4,27.3,8.9,8476,2.09
2024,08,22,08:37,27.6,27.3,8.8,8584,2.12
2024,08,22,08:47,27.9,27.3,8.8,11288,2.13
2024,08,22,08:57,28.6,27.3,8.8,45041,2.14
2024,08,22,09:07,28.9,27.3,8.8,14148,2.14
2024,08,22,09:17,28.7,27.3,8.8,12839,2.12
2024,08,22,09:27,28.9,27.3,8.9,15712,2.11
2024,08,22,09:37,29.4,27.3,8.9,21195,2.09
2024,08,22,09:47,30.1,27.3,8.8,29148,2.14
2024,08,22,09:57,30.5,27.3,8.8,27574,2.13
2024,08,22,10:07,30.9,27.3,8.9,35327,2.08
2024,08,22,10:17,30.7,27.3,8.8,25124,2.12
2024,08,22,10:27,31.1,27.3,8.8,37673,2.12
2024,08,22,10:47,32.1,27.4,8.8,44490,2.13
2024,08,22,10:57,32.5,27.4,8.7,84504,2.17
2024,08,22,11:07,32.8,27.5,8.8,96466,2.11
2024,08,22,11:17,33.9,27.5,8.7,121853,2.17
2024,08,22,11:27,34.9,27.5,8.7,55770,2.16
2024,08,22,11:37,36.1,27.5,8.6,73548,2.21
2024,08,22,11:47,34.9,27.6,8.6,130171,2.23
2024,08,22,11:48,34.9,27.6,8.6,130171,2.23
2024,08,22,11:57,37.6,27.6,8.6,89571,2.18
2024,08,22,12:07,36.4,27.6,8.7,64603,2.16
2024,08,22,12:17,37.5,27.7,8.6,110742,2.25
2024,08,22,12:27,38.2,27.8,8.5,136929,2.26
2024,08,22,12:37,37.2,27.8,8.5,138561,2.26
2024,08,22,12:47,36.3,27.9,8.5,52153,2.23
2024,08,22,12:57,38.1,28.0,8.3,102969,2.35
2024,08,22,13:07,38.4,28.0,8.3,57979,2.31
2024,08,22,13:17,37.9,28.1,8.2,137837,2.39
2024,08,22,13:27,39.5,28.2,8.4,116028,2.30
2024,08,22,13:37,38.3,28.3,8.2,111358,2.38
2024,08,22,13:47,37.1,28.3,8.2,116035,2.37
2024,08,22,13:57,36.9,28.5,8.5,97448,2.24
2024,08,22,14:07,35.1,28.5,8.4,67443,2.28
2024,08,22,14:17,35.3,28.6,8.5,61236,2.23
2024,08,22,14:27,35.0,28.6,8.4,25030,2.28
2024,08,22,14:37,34.8,28.8,8.2,21868,2.38
2024,08,22,14:47,35.9,28.8,8.3,119465,2.33
2024,08,22,14:57,37.7,28.9,8.3,124303,2.32
2024,08,22,15:07,37.6,29.0,8.4,125367,2.30
2024,08,22,15:17,37.9,29.0,8.3,113506,2.31
2024,08,22,15:27,37.7,29.1,8.1,107427,2.42
2024,08,22,15:36,37.1,29.1,8.4,86818,2.27
2024,08,22,15:46,37.4,29.1,8.2,92588,2.38
2024,08,22,15:56,37.1,29.2,8.2,89096,2.36
2024,08,22,16:06,36.5,29.3,8.1,85827,2.41
2024,08,22,16:16,36.6,29.3,8.1,74567,2.43
2024,08,22,16:26,35.5,29.3,8.1,72403,2.42
2024,08,22,16:36,35.2,29.4,8.1,63819,2.41
2024,08,22,16:46,34.2,29.5,8.1,21615,2.41
2024,08,22,16:56,33.3,29.5,8.1,17872,2.40
2024,08,22,17:06,32.5,29.5,8.1,12959,2.41
2024,08,22,17:16,31.8,29.5,8.2,12929,2.36
2024,08,22,17:26,31.4,29.6,8.1,11997,2.41
2024,08,22,17:36,30.8,29.6,8.1,7601,2.40
2024,08,22,17:46,30.2,29.6,8.2,5871,2.35
2024,08,22,17:56,29.8,29.6,8.2,4199,2.35
2024,08,22,18:06,29.1,29.6,8.1,2991,2.40
2024,08,22,18:16,28.6,29.6,8.1,2262,2.40
2024,08,22,18:26,27.9,29.6,8.1,1381,2.42
2024,08,22,18:36,27.4,29.6,8.1,791,2.40
2024,08,22,18:46,27.0,29.6,8.2,281,2.36
2024,08,22,18:56,26.5,29.6,8.1,59,2.41
2024,08,22,19:06,26.1,29.6,8.1,16,2.41
2024,08,22,19:16,26.0,29.6,8.2,0,2.36
2024,08,22,19:26,25.8,29.6,8.2,0,2.35
2024,08,22,19:36,25.6,29.5,8.1,0,2.40
2024,08,22,19:46,25.4,29.5,8.1,0,2.41
2024,08,22,19:56,25.2,29.5,8.1,0,2.40
2024,08,22,20:06,25.2,29.5,8.2,0,2.35
2024,08,22,20:16,25.1,29.5,8.2,0,2.35
2024,08,22,20:36,24.8,29.4,8.1,0,2.40
2024,08,22,20:46,24.8,29.4,8.2,0,2.35
2024,08,22,20:56,24.7,29.3,8.3,0,2.31
2024,08,22,21:06,24.6,29.3,8.2,0,2.34
2024,08,22,21:16,24.5,29.3,8.3,0,2.30
2024,08,22,21:26,24.4,29.3,8.2,0,2.35
2024,08,22,21:36,24.3,29.2,8.2,0,2.35
2024,08,22,21:46,24.2,29.2,8.1,0,2.40
2024,08,22,21:56,24.1,29.2,8.1,0,2.40
2024,08,22,22:06,24.0,29.1,8.3,0,2.31
2024,08,22,22:16,23.9,29.1,8.3,0,2.30
2024,08,22,22:26,23.8,29.1,8.3,0,2.30
2024,08,22,22:36,23.8,29.1,8.2,0,2.35
2024,08,22,22:46,23.7,29.0,8.3,0,2.29
2024,08,22,22:56,23.8,29.0,8.4,0,2.26
2024,08,22,23:06,23.9,29.0,8.3,0,2.29
2024,08,22,23:16,23.8,29.0,8.3,0,2.29
2024,08,22,23:26,23.8,28.9,8.4,0,2.27
2024,08,22,23:36,23.7,28.9,8.4,0,2.25
2024,08,22,23:46,23.6,28.8,8.4,0,2.25
2024,08,22,23:56,23.6,28.8,8.4,0,2.26
2024,08,23,00:06,23.5,28.8,8.4,0,2.26
2024,08,23,00:16,23.5,28.7,8.5,0,2.22
2024,08,23,00:26,23.5,28.7,8.5,0,2.21
2024,08,23,00:36,23.4,28.6,8.5,0,2.21
2024,08,23,00:46,23.4,28.6,8.4,0,2.25
2024,08,23,00:56,23.3,28.6,8.6,0,2.16
2024,08,23,01:06,23.2,28.6,8.6,0,2.17
2024,08,23,01:16,23.3,28.6,8.5,0,2.20
2024,08,23,01:26,23.1,28.5,8.6,0,2.16
2024,08,23,01:36,23.2,28.5,8.5,0,2.22
2024,08,23,01:46,23.2,28.5,8.5,0,2.22
2024,08,23,01:56,23.2,28.5,8.3,0,2.30
2024,08,23,02:06,23.3,28.4,8.2,0,2.35
2024,08,23,02:16,23.3,28.4,8.2,0,2.35
2024,08,23,02:26,23.4,28.3,8.2,0,2.36
2024,08,23,02:36,23.4,28.3,8.5,0,2.23
2024,08,23,02:46,23.6,28.3,8.5,0,2.21
2024,08,23,02:56,23.7,28.3,8.4,0,2.25
2024,08,23,03:06,23.7,28.2,8.3,0,2.30
2024,08,23,03:16,23.7,28.2,8.2,0,2.36
2024,08,23,03:26,23.5,28.1,8.3,0,2.30
2024,08,23,03:36,23.4,28.1,8.3,0,2.30
2024,08,23,03:46,23.3,28.1,8.3,0,2.31
2024,08,23,03:56,23.1,28.1,8.4,0,2.26
2024,08,23,04:06,22.9,28.1,8.3,0,2.29
2024,08,23,04:16,22.8,28.1,8.4,0,2.25
2024,08,23,04:26,22.6,28.0,8.4,0,2.25
2024,08,23,04:36,22.4,28.0,8.5,0,2.21
2024,08,23,04:46,22.3,28.0,8.4,0,2.26
2024,08,23,04:56,22.2,28.0,8.5,0,2.20
2024,08,23,05:06,22.1,27.9,8.4,0,2.26
2024,08,23,05:16,22.0,27.9,8.4,31,2.26
2024,08,23,05:26,22.0,27.8,8.4,157,2.26
2024,08,23,05:36,22.0,27.8,8.6,547,2.17
2024,08,23,05:46,22.0,27.8,8.5,1319,2.20
2024,08,23,05:56,22.1,27.8,8.5,2009,2.21
2024,08,23,06:06,22.2,27.8,8.4,2514,2.27
2024,08,23,06:16,22.5,27.7,8.4,2910,2.25
2024,08,23,06:26,22.7,27.7,8.5,3233,2.20
2024,08,23,06:36,23.0,27.7,8.5,3579,2.21
2024,08,23,06:46,23.5,27.6,8.5,3798,2.20
2024,08,23,06:56,24.0,27.6,8.5,4068,2.23
2024,08,23,07:06,24.4,27.6,8.6,4475,2.16
2024,08,23,07:16,25.0,27.6,8.5,4817,2.21
2024,08,23,07:26,25.4,27.5,8.5,4571,2.20
2024,08,23,07:36,25.8,27.5,8.6,4737,2.16
2024,08,23,07:46,26.0,27.5,8.6,4802,2.16
2024,08,23,07:56,26.2,27.5,8.6,4967,2.16
2024,08,23,08:06,26.3,27.5,8.6,5039,2.16
2024,08,23,08:16,26.8,27.5,8.6,16539,2.16
2024,08,23,08:26,27.4,27.5,8.6,6145,2.16
2024,08,23,08:36,27.7,27.5,8.6,5914,2.15
2024,08,23,08:46,27.8,27.4,8.7,8635,2.11
2024,08,23,08:56,29.0,27.4,8.6,27500,2.14
2024,08,23,09:06,28.9,27.4,8.6,6954,2.15
2024,08,23,09:16,28.7,27.4,8.5,7226,2.20
2024,08,23,09:26,28.9,27.4,8.6,8206,2.14
2024,08,23,09:36,29.0,27.4,8.7,8663,2.10
2024,08,23,09:46,29.0,27.4,8.6,9842,2.15
2024,08,23,09:56,29.5,27.4,8.7,13819,2.11
2024,08,23,10:06,28.9,27.4,8.7,9928,2.10
2024,08,23,10:16,29.7,27.4,8.5,13258,2.20
2024,08,23,10:26,30.1,27.5,8.5,19051,2.19
2024,08,23,10:36,31.4,27.5,8.7,33867,2.11
2024,08,23,10:46,31.9,27.5,8.7,40076,2.10
2024,08,23,10:56,31.4,27.5,8.6,48314,2.14
2024,08,23,11:06,33.0,27.5,8.5,67312,2.18
2024,08,23,11:16,34.2,27.5,8.5,131496,2.18
2024,08,23,11:26,34.1,27.5,8.5,137841,2.20
2024,08,23,11:36,35.5,27.5,8.6,14633,2.15
2024,08,23,11:46,35.1,27.5,8.5,120727,2.18
2024,08,23,11:56,36.0,27.5,8.4,120248,2.24
2024,08,23,12:06,36.4,27.6,8.4,129385,2.23
2024,08,23,12:16,38.4,27.6,8.4,136015,2.25
2024,08,23,12:26,37.0,27.6,8.4,123665,2.24
2024,08,23,12:36,39.0,27.7,8.2,119648,2.30
2024,08,23,12:46,39.3,27.8,8.3,123339,2.27
2024,08,23,12:56,38.9,27.8,8.1,125245,2.37
2024,08,23,13:06,38.3,28.0,8.1,114637,2.37
2024,08,23,13:16,39.1,28.0,8.1,126197,2.37
2024,08,23,13:26,39.3,28.1,8.0,124345,2.43
2024,08,23,13:36,38.9,28.2,8.0,129031,2.42
2024,08,23,13:46,39.0,28.3,8.0,134680,2.41
2024,08,23,13:56,39.1,28.4,8.0,131318,2.43
2024,08,23,14:06,39.0,28.5,8.1,138058,2.36
2024,08,23,14:16,37.9,28.6,8.0,122521,2.41
2024,08,23,14:26,38.1,28.6,8.2,20821,2.29
2024,08,23,14:36,39.2,28.8,8.1,12691,2.35
2024,08,23,14:46,38.3,28.9,7.9,26717,2.46
2024,08,23,14:56,38.3,29.0,8.0,126532,2.40
2024,08,23,15:06,38.0,29.0,7.9,125030,2.45
2024,08,23,15:16,39.2,29.1,7.8,117857,2.52
2024,08,23,15:36,38.5,29.3,7.9,104092,2.45
2024,08,23,15:46,37.6,29.3,7.8,95789,2.50
2024,08,23,15:56,37.0,29.4,7.8,90712,2.49
2024,08,23,16:06,37.6,29.5,7.9,84419,2.44
2024,08,23,16:16,37.0,29.5,7.8,75381,2.50
2024,08,23,16:26,36.8,29.6,7.8,69726,2.50
2024,08,23,16:36,35.9,29.6,7.9,61675,2.44
2024,08,23,16:46,35.5,29.6,7.8,50939,2.49
2024,08,23,16:56,34.4,29.7,7.8,19604,2.49
2024,08,23,17:06,33.9,29.7,7.8,29544,2.49
2024,08,23,17:16,33.2,29.8,7.8,18246,2.48
2024,08,23,17:26,32.2,29.8,7.8,5350,2.50
2024,08,23,17:36,31.4,29.8,7.8,4839,2.49
2024,08,23,17:46,30.9,29.8,7.8,4421,2.49
2024,08,23,17:56,30.1,29.9,7.8,3860,2.49
2024,08,23,18:06,29.5,29.9,7.8,3146,2.48
2024,08,23,18:16,28.8,29.9,7.8,2575,2.49
2024,08,23,18:26,28.4,29.9,7.7,1705,2.53
2024,08,23,18:36,27.7,29.9,7.7,775,2.56
2024,08,23,18:46,27.1,29.9,7.9,286,2.43
2024,08,23,18:56,26.7,29.9,7.8,64,2.48
2024,08,23,19:06,26.3,29.9,7.8,16,2.49
2024,08,23,19:16,26.1,29.8,7.9,0,2.44
2024,08,23,19:26,25.9,29.8,7.8,0,2.49
2024,08,23,19:36,25.8,29.8,7.8,0,2.48
2024,08,23,19:46,25.5,29.8,7.9,0,2.44
2024,08,23,19:56,25.4,29.8,7.9,0,2.43
2024,08,23,20:06,25.3,29.8,7.8,0,2.50
2024,08,23,20:16,25.1,29.7,7.8,0,2.49
2024,08,23,20:26,25.0,29.7,7.8,0,2.49
2024,08,23,20:36,24.8,29.6,7.9,0,2.43
2024,08,23,20:46,24.7,29.6,7.9,0,2.41
2024,08,23,20:56,24.7,29.6,7.9,0,2.43
2024,08,23,21:06,24.6,29.6,7.9,0,2.43
2024,08,23,21:16,24.5,29.6,7.9,0,2.44
2024,08,23,21:26,24.3,29.5,7.9,0,2.43
2024,08,23,21:36,24.2,29.5,7.8,0,2.48
2024,08,23,21:46,24.0,29.5,8.0,0,2.37
2024,08,23,21:56,23.8,29.5,7.9,0,2.43
2024,08,23,22:06,23.8,29.4,7.9,0,2.43
2024,08,23,22:16,23.9,29.4,8.0,0,2.39
2024,08,23,22:26,24.0,29.3,7.8,0,2.49
2024,08,23,22:36,24.0,29.3,7.9,0,2.44
2024,08,23,22:46,24.0,29.3,8.0,0,2.37
2024,08,23,22:56,23.8,29.2,8.0,0,2.39
2024,08,23,23:06,23.8,29.2,7.9,0,2.43
2024,08,23,23:16,23.9,29.1,8.0,0,2.37
2024,08,23,23:26,23.8,29.1,8.1,0,2.32
2024,08,23,23:36,23.8,29.1,8.0,0,2.37
2024,08,23,23:46,23.7,29.1,8.0,0,2.36
2024,08,23,23:56,23.7,29.0,8.0,0,2.39
2024,08,24,00:06,23.8,29.0,7.9,0,2.43
2024,08,24,00:16,23.9,29.0,8.0,0,2.37
2024,08,24,00:26,23.9,29.0,8.0,0,2.37
2024,08,24,00:36,23.9,28.9,8.1,0,2.33
2024,08,24,00:46,23.9,28.9,8.1,0,2.33
2024,08,24,00:56,23.8,28.8,8.1,0,2.34
2024,08,24,01:06,23.7,28.8,8.1,0,2.33
2024,08,24,01:16,23.5,28.8,8.1,0,2.32
2024,08,24,01:26,23.4,28.8,8.1,0,2.32
2024,08,24,01:36,23.2,28.7,8.2,0,2.27
2024,08,24,01:46,23.1,28.7,8.2,0,2.27
2024,08,24,01:56,23.0,28.6,8.2,0,2.29
2024,08,24,02:06,23.1,28.6,8.1,0,2.33
2024,08,24,02:16,23.2,28.6,8.3,0,2.23
2024,08,24,02:26,23.3,28.6,8.1,0,2.34
2024,08,24,02:36,23.3,28.6,8.2,0,2.28
2024,08,24,02:46,23.2,28.5,8.3,0,2.24
2024,08,24,02:56,23.1,28.5,8.3,0,2.23
2024,08,24,03:06,23.2,28.5,8.3,0,2.23
2024,08,24,03:16,23.2,28.5,8.1,0,2.33
2024,08,24,03:26,23.2,28.4,8.1,0,2.32
2024,08,24,03:36,23.1,28.4,8.3,0,2.23
2024,08,24,03:46,23.1,28.4,8.2,0,2.27
2024,08,24,03:56,23.0,28.3,8.3,0,2.24
2024,08,24,04:06,22.9,28.3,8.0,0,2.39
2024,08,24,04:16,22.8,28.3,8.0,0,2.38
2024,08,24,04:26,22.7,28.3,8.0,0,2.38
2024,08,24,04:36,22.6,28.3,8.1,0,2.32
2024,08,24,04:46,22.5,28.2,8.0,0,2.40
2024,08,24,04:56,22.5,28.2,8.1,0,2.35
2024,08,24,05:06,22.4,28.1,8.1,0,2.32
2024,08,24,05:16,22.3,28.1,8.1,22,2.34
2024,08,24,05:26,22.2,28.1,8.1,160,2.33
2024,08,24,05:36,22.2,28.1,8.1,564,2.33
2024,08,24,05:46,22.2,28.0,8.2,1161,2.27
2024,08,24,05:56,22.4,28.0,8.1,1933,2.33
2024,08,24,06:06,22.5,28.0,8.1,2604,2.34
2024,08,24,06:16,22.7,28.0,8.2,3145,2.29
2024,08,24,06:26,23.1,28.0,8.2,3653,2.27
2024,08,24,06:36,23.4,27.9,8.2,4084,2.29
2024,08,24,06:46,23.7,27.9,8.2,4591,2.29
2024,08,24,06:56,24.3,27.8,8.1,4972,2.33
2024,08,24,07:16,25.1,27.8,8.2,7757,2.27
2024,08,24,07:26,25.4,27.8,8.2,6476,2.27
2024,08,24,07:36,25.6,27.8,8.2,6944,2.29
2024,08,24,07:46,25.5,27.8,8.3,7116,2.23
2024,08,24,07:56,25.9,27.8,8.3,7464,2.23
2024,08,24,08:06,26.3,27.7,8.2,8524,2.28
2024,08,24,08:16,26.8,27.7,8.3,14842,2.23
2024,08,24,08:36,27.6,27.7,8.2,9951,2.28
2024,08,24,08:46,28.2,27.7,8.2,11869,2.27
2024,08,24,08:56,27.9,27.7,8.1,10628,2.33
2024,08,24,09:06,28.7,27.7,8.1,11471,2.33
2024,08,24,09:16,28.8,27.7,8.1,12060,2.32
2024,08,24,09:26,29.0,27.7,8.2,12407,2.27
2024,08,24,09:36,28.9,27.7,8.2,13599,2.28
2024,08,24,09:46,29.3,27.7,8.2,12335,2.26
2024,08,24,09:56,29.2,27.7,8.2,15103,2.26
2024,08,24,10:06,29.7,27.7,8.1,19508,2.32
2024,08,24,10:16,30.2,27.7,8.1,22074,2.31
2024,08,24,10:26,30.3,27.7,8.2,25491,2.29
2024,08,24,10:36,30.6,27.8,8.2,21711,2.27
2024,08,24,10:46,31.3,27.8,8.1,22755,2.30
2024,08,24,10:56,32.0,27.8,8.1,32757,2.30
2024,08,24,11:06,33.6,27.8,8.0,37436,2.36
2024,08,24,11:16,32.5,27.8,8.1,113035,2.31
2024,08,24,11:26,35.8,27.8,8.1,133183,2.32
2024,08,24,11:36,36.8,27.8,8.0,84783,2.36
2024,08,24,11:46,34.8,27.8,8.0,37906,2.37
2024,08,24,11:56,33.8,27.9,7.9,52097,2.44
2024,08,24,12:06,36.9,27.9,8.0,91861,2.36
2024,08,24,12:16,38.1,28.0,7.9,137652,2.41
2024,08,24,12:26,39.2,28.0,7.9,90846,2.41
2024,08,24,12:36,38.2,28.0,7.9,118953,2.40
2024,08,24,12:46,38.9,28.1,7.8,90551,2.49
2024,08,24,12:56,39.4,28.1,7.9,132598,2.37
2024,08,24,13:06,39.3,28.2,7.7,127328,2.52
2024,08,24,13:16,39.2,28.3,7.7,132624,2.52
2024,08,24,13:26,39.3,28.4,7.8,134639,2.47
2024,08,24,13:36,39.1,28.5,8.0,136833,2.36
2024,08,24,13:46,39.6,28.5,8.0,134041,2.35
2024,08,24,13:56,38.5,28.6,7.9,107270,2.41
2024,08,24,14:06,39.1,28.7,7.8,128119,2.44
2024,08,24,14:16,39.4,28.8,7.8,139184,2.44
2024,08,24,14:26,38.3,28.9,7.8,27363,2.45
2024,08,24,14:36,38.7,29.0,7.8,26775,2.44
2024,08,24,14:46,39.1,29.1,7.7,120788,2.49
2024,08,24,14:56,39.0,29.1,7.7,114873,2.50
2024,08,24,15:06,38.5,29.2,7.7,114716,2.49
2024,08,24,15:16,38.4,29.3,7.6,109527,2.56
2024,08,24,15:26,37.9,29.4,7.6,101994,2.55
2024,08,24,15:36,38.5,29.5,7.6,90931,2.55
2024,08,24,15:46,37.5,29.5,7.7,84946,2.49
2024,08,24,15:56,37.6,29.6,7.5,84517,2.61
2024,08,24,16:06,36.9,29.6,7.6,72729,2.55
2024,08,24,16:16,36.7,29.7,7.5,71093,2.60
2024,08,24,16:26,35.8,29.7,7.6,61801,2.53
2024,08,24,16:36,35.5,29.8,7.6,56304,2.54
2024,08,24,16:46,34.3,29.8,7.6,44490,2.55
2024,08,24,16:56,33.9,29.9,7.5,13253,2.59
2024,08,24,17:06,33.2,30.0,7.6,27627,2.54
2024,08,24,17:16,32.2,30.0,7.6,10400,2.54
2024,08,24,17:26,31.7,30.0,7.5,9577,2.61
2024,08,24,17:36,31.0,30.0,7.4,8030,2.66
2024,08,24,17:46,30.5,30.0,7.5,6487,2.60
2024,08,24,17:56,29.7,30.1,7.4,3344,2.66
2024,08,24,18:06,28.9,30.1,7.5,2691,2.59
2024,08,24,18:16,28.3,30.1,7.5,2158,2.60
2024,08,24,18:26,27.7,30.0,7.5,1489,2.60
2024,08,24,18:36,27.1,30.1,7.6,606,2.53
2024,08,24,18:46,26.6,30.1,7.5,170,2.59
2024,08,24,18:56,26.2,30.0,7.6,37,2.54
2024,08,24,19:06,25.8,30.0,7.5,7,2.60
2024,08,24,19:16,25.6,30.0,7.5,0,2.57
2024,08,24,19:26,25.4,30.0,7.6,0,2.55
2024,08,24,19:36,25.5,30.0,7.5,0,2.59
2024,08,24,19:46,25.4,30.0,7.6,0,2.54
2024,08,24,19:56,25.2,29.9,7.6,0,2.54
2024,08,24,20:16,25.0,29.8,7.6,0,2.52
2024,08,24,20:26,24.8,29.8,7.6,0,2.54
2024,08,24,20:36,24.7,29.8,7.7,0,2.47
2024,08,24,20:46,24.5,29.8,7.7,0,2.48
2024,08,24,20:56,24.5,29.8,7.6,0,2.53
2024,08,24,21:06,24.4,29.7,7.7,0,2.47
2024,08,24,21:16,24.7,29.7,7.5,0,2.59
2024,08,24,21:26,24.7,29.6,7.7,0,2.47
2024,08,24,21:36,24.8,29.6,7.7,0,2.48
2024,08,24,21:46,25.0,29.6,7.8,0,2.41
2024,08,24,21:56,25.2,29.6,7.7,0,2.47
2024,08,24,22:06,25.5,29.5,7.6,0,2.53
2024,08,24,22:16,25.6,29.5,7.7,0,2.47
2024,08,24,22:26,25.4,29.5,7.7,0,2.48
2024,08,24,22:36,25.3,29.5,7.7,0,2.47
2024,08,24,22:46,25.2,29.4,7.7,0,2.47
2024,08,24,22:56,25.3,29.3,7.7,0,2.47
2024,08,24,23:06,25.3,29.3,7.7,0,2.50
2024,08,24,23:16,25.3,29.3,7.7,0,2.47
2024,08,24,23:26,25.4,29.3,7.7,0,2.48
2024,08,24,23:36,25.3,29.3,7.7,0,2.48
2024,08,24,23:46,25.3,29.2,7.7,0,2.47
2024,08,24,23:56,25.1,29.2,7.6,0,2.54
2024,08,25,00:06,24.8,29.1,7.9,0,2.38
2024,08,25,00:16,24.5,29.1,7.8,0,2.42
2024,08,25,00:26,24.5,29.1,7.8,0,2.41
2024,08,25,00:36,24.3,29.1,7.8,0,2.42
2024,08,25,00:46,24.0,29.0,7.7,0,2.47
2024,08,25,00:56,24.0,29.0,7.8,0,2.42
2024,08,25,01:06,24.0,29.0,7.8,0,2.42
2024,08,25,01:16,23.8,29.0,7.8,0,2.42
2024,08,25,01:26,23.7,28.9,7.9,0,2.38
2024,08,25,01:36,23.6,28.9,7.9,0,2.38
2024,08,25,01:46,23.5,28.8,7.8,0,2.45
2024,08,25,01:56,23.6,28.8,7.8,0,2.42
2024,08,25,02:06,23.4,28.8,7.8,0,2.43
2024,08,25,02:16,23.4,28.8,7.9,0,2.37
2024,08,25,02:26,23.4,28.8,8.0,0,2.31
2024,08,25,02:36,23.4,28.7,7.9,0,2.37
2024,08,25,02:46,23.6,28.7,7.8,0,2.42
2024,08,25,02:56,23.6,28.6,7.9,0,2.36
2024,08,25,03:06,23.5,28.6,8.0,0,2.31
2024,08,25,03:16,23.4,28.6,7.9,0,2.37
2024,08,25,03:26,23.4,28.6,8.0,0,2.33
2024,08,25,03:36,23.5,28.6,8.0,0,2.34
2024,08,25,03:46,23.4,28.5,7.9,0,2.38
2024,08,25,03:56,23.4,28.5,8.0,0,2.33
2024,08,25,04:06,23.4,28.5,8.1,0,2.26
2024,08,25,04:16,23.5,28.5,8.1,0,2.26
2024,08,25,04:26,23.6,28.4,8.0,0,2.33
2024,08,25,04:36,23.7,28.4,7.9,0,2.39
2024,08,25,04:46,23.7,28.4,7.9,0,2.38
2024,08,25,04:56,23.8,28.3,7.8,0,2.42
2024,08,25,05:06,23.9,28.3,7.9,0,2.37
2024,08,25,05:16,24.0,28.3,7.7,11,2.48
2024,08,25,05:26,24.0,28.3,7.7,98,2.48
2024,08,25,05:36,24.1,28.3,7.7,242,2.48
2024,08,25,05:46,24.3,28.2,7.8,812,2.43
2024,08,25,05:56,24.4,28.2,7.9,2578,2.39
2024,08,25,06:06,24.6,28.2,7.9,3738,2.37
2024,08,25,06:16,24.7,28.1,7.7,4142,2.48
2024,08,25,06:26,25.0,28.1,8.0,7255,2.33
2024,08,25,06:36,25.1,28.1,7.9,7174,2.36
2024,08,25,06:46,25.0,28.1,7.8,3637,2.43
2024,08,25,06:56,25.0,28.1,7.8,3309,2.43
2024,08,25,07:06,25.0,28.0,7.8,4489,2.44
2024,08,25,07:16,25.5,28.0,7.9,10380,2.37
2024,08,25,07:26,25.7,28.0,7.9,12485,2.38
2024,08,25,07:36,26.0,28.0,7.9,15184,2.37
2024,08,25,07:46,26.7,28.0,7.9,20170,2.37
2024,08,25,07:56,27.0,28.0,7.9,19578,2.37
2024,08,25,08:06,27.3,28.0,7.9,19994,2.37
2024,08,25,08:16,27.9,28.0,7.8,21069,2.44
2024,08,25,08:26,28.1,28.0,7.9,20516,2.37
2024,08,25,08:36,28.1,28.0,7.9,22098,2.36
2024,08,25,08:46,28.4,28.0,8.0,23117,2.32
2024,08,25,08:56,29.0,28.0,7.9,30278,2.37
2024,08,25,09:06,30.1,28.0,8.0,32180,2.32
2024,08,25,09:16,29.6,28.0,7.9,28469,2.37
2024,08,25,09:26,30.7,28.0,7.9,32474,2.37
