年,月,日,時分,気温,地中温度,土壌水分,照度,EC
2025,04,03,03:45,8.3,11.3,17.3,0,1.36
2025,04,03,03:55,8.4,11.3,17.2,0,1.38
2025,04,03,04:05,8.5,11.3,17.2,0,1.38
2025,04,03,04:15,8.4,11.3,17.3,0,1.37
2025,04,03,04:25,8.4,11.3,17.2,0,1.38
2025,04,03,04:35,8.5,11.3,17.2,0,1.38
2025,04,03,04:45,8.4,11.3,17.2,0,1.38
2025,04,03,04:55,8.1,11.3,17.3,0,1.36
2025,04,03,05:05,7.9,11.2,17.3,7,1.37
2025,04,03,05:15,7.9,11.3,17.3,7,1.36
2025,04,03,05:25,7.9,11.2,17.3,24,1.37
2025,04,03,05:35,7.9,11.2,17.3,79,1.37
2025,04,03,05:45,7.7,11.2,17.3,444,1.37
2025,04,03,05:55,7.3,11.2,17.2,1254,1.38
2025,04,03,06:05,7.3,11.2,17.1,2334,1.41
2025,04,03,06:15,7.2,11.2,17.3,3801,1.37
2025,04,03,06:25,7.5,11.1,17.2,6515,1.39
2025,04,03,06:35,7.8,11.1,17.4,7951,1.36
2025,04,03,06:55,8.1,11.1,17.3,5461,1.38
2025,04,03,07:05,8.1,11.1,17.2,3063,1.38
2025,04,03,07:15,8.3,11.1,17.2,7133,1.39
2025,04,03,07:25,8.4,11.1,17.2,13429,1.40
2025,04,03,07:35,8.6,11.1,17.4,16735,1.37
2025,04,03,07:45,9.1,11.1,17.3,21201,1.38
2025,04,03,07:55,9.6,11.1,17.3,22488,1.38
2025,04,03,08:05,9.8,11.1,17.3,20792,1.38
2025,04,03,08:15,9.5,11.1,17.4,22568,1.36
2025,04,03,08:25,10.2,11.1,17.4,41532,1.36
2025,04,03,08:35,11.0,11.1,17.3,37736,1.37
2025,04,03,08:45,11.6,11.1,17.2,45754,1.38
2025,04,03,08:55,11.9,11.1,17.3,34336,1.37
2025,04,03,09:05,11.0,11.1,17.3,25333,1.38
2025,04,03,09:15,13.5,11.1,17.4,89582,1.35
2025,04,03,09:25,13.6,11.1,17.4,40002,1.35
2025,04,03,09:35,13.2,11.2,17.4,74597,1.35
2025,04,03,09:45,16.6,11.2,17.4,120956,1.35
2025,04,03,09:55,17.7,11.2,17.4,121269,1.34
2025,04,03,10:05,19.4,11.3,17.3,110770,1.34
2025,04,03,10:15,15.4,11.3,17.4,14655,1.33
2025,04,03,10:25,14.0,11.3,17.4,76194,1.33
2025,04,03,10:35,15.4,11.4,17.5,111962,1.32
2025,04,03,10:45,16.5,11.5,17.4,80393,1.33
2025,04,03,10:55,15.1,11.5,17.5,36132,1.31
2025,04,03,11:05,14.4,11.5,17.4,98775,1.32
2025,04,03,11:15,18.1,11.6,17.3,81982,1.34
2025,04,03,11:25,14.0,11.6,17.4,142895,1.31
2025,04,03,11:35,20.2,11.7,17.3,69282,1.32
2025,04,03,11:45,20.7,11.7,17.4,65290,1.31
2025,04,03,11:55,20.2,11.8,17.2,94161,1.34
2025,04,03,12:05,19.8,11.8,17.2,39852,1.33
2025,04,03,12:15,20.4,11.9,17.1,75091,1.34
2025,04,03,12:25,21.7,12.0,17.1,83890,1.35
2025,04,03,12:35,21.7,12.1,17.1,92945,1.34
2025,04,03,12:45,20.6,12.1,17.1,89364,1.33
2025,04,03,12:55,20.3,12.2,17.2,92659,1.31
2025,04,03,13:05,20.0,12.3,17.1,41029,1.33
2025,04,03,13:15,20.1,12.3,17.1,135244,1.33
2025,04,03,13:25,20.8,12.5,17.1,139608,1.32
2025,04,03,13:35,18.7,12.5,17.1,136644,1.33
2025,04,03,13:45,19.1,12.6,17.2,134913,1.30
2025,04,03,13:55,20.2,12.6,17.2,139271,1.31
2025,04,03,14:05,20.3,12.6,17.2,133414,1.30
2025,04,03,14:15,19.0,12.7,17.1,38060,1.31
2025,04,03,14:25,17.0,12.8,17.0,39664,1.32
2025,04,03,14:35,18.4,12.8,17.0,135647,1.33
2025,04,03,14:45,17.5,12.8,17.0,40522,1.33
2025,04,03,14:55,17.1,12.8,17.1,92812,1.31
2025,04,03,15:05,15.7,12.9,17.1,22743,1.31
2025,04,03,15:15,14.3,12.9,17.1,31479,1.31
2025,04,03,15:25,14.5,12.9,16.9,38975,1.34
2025,04,03,15:35,15.1,12.9,17.0,63686,1.33
2025,04,03,15:45,13.8,12.9,17.0,24919,1.33
2025,04,03,15:55,13.2,12.9,17.0,26257,1.33
2025,04,03,16:05,13.1,12.9,17.0,18065,1.33
2025,04,03,16:15,12.5,12.9,16.9,15216,1.35
2025,04,03,16:25,11.9,12.9,17.0,7564,1.33
2025,04,03,16:35,11.3,12.9,17.0,11225,1.33
2025,04,03,16:45,11.0,12.9,17.2,7013,1.30
2025,04,03,16:55,10.4,12.9,16.9,8624,1.35
2025,04,03,17:05,9.9,12.8,16.9,6835,1.35
2025,04,03,17:15,9.8,12.8,16.9,7786,1.35
2025,04,03,17:25,9.5,12.8,17.0,7133,1.34
2025,04,03,17:35,9.3,12.8,17.0,5405,1.34
2025,04,03,17:45,9.1,12.7,17.1,3080,1.33
2025,04,03,17:55,9.1,12.7,17.1,1609,1.32
2025,04,03,18:05,9.0,12.6,16.9,1134,1.35
2025,04,03,18:15,8.8,12.6,17.1,488,1.32
2025,04,03,18:25,8.7,12.6,17.1,88,1.33
2025,04,03,18:35,8.6,12.6,17.0,31,1.34
2025,04,03,18:45,8.5,12.5,17.1,7,1.33
2025,04,03,18:55,8.3,12.5,17.1,7,1.33
2025,04,03,19:05,8.4,12.5,17.1,0,1.33
2025,04,03,19:15,8.2,12.5,17.0,0,1.34
2025,04,03,19:25,8.0,12.5,17.0,0,1.35
2025,04,03,19:35,7.9,12.4,17.1,0,1.34
2025,04,03,19:45,7.4,12.4,17.1,0,1.33
2025,04,03,19:55,6.7,12.3,17.0,0,1.35
2025,04,03,20:05,6.3,12.3,16.8,0,1.38
2025,04,03,20:15,6.1,12.3,17.2,0,1.32
2025,04,03,20:25,6.1,12.3,16.8,0,1.38
2025,04,03,20:35,6.0,12.3,16.9,0,1.37
2025,04,03,20:45,6.3,12.2,16.9,0,1.37
2025,04,03,20:55,6.4,12.1,16.8,0,1.39
2025,04,03,21:05,6.6,12.1,17.0,0,1.35
2025,04,03,21:15,6.2,12.1,16.9,0,1.37
2025,04,03,21:25,5.6,12.1,16.9,0,1.37
2025,04,03,21:35,5.3,12.0,17.0,0,1.36
2025,04,03,21:45,4.9,12.0,17.0,0,1.36
2025,04,03,21:55,4.6,12.0,16.9,0,1.38
2025,04,03,22:05,4.4,12.0,17.1,0,1.35
2025,04,03,22:15,4.4,11.9,17.0,0,1.36
2025,04,03,22:25,4.8,11.9,17.0,0,1.37
2025,04,03,22:35,4.8,11.9,16.9,0,1.38
2025,04,03,22:45,4.6,11.8,17.1,0,1.35
2025,04,03,22:55,4.3,11.8,17.1,0,1.35
2025,04,03,23:05,4.0,11.8,17.1,0,1.34
2025,04,03,23:15,3.5,11.7,17.0,0,1.36
2025,04,03,23:25,3.4,11.7,17.0,0,1.36
2025,04,03,23:35,3.2,11.6,17.1,0,1.35
2025,04,03,23:45,3.0,11.6,17.0,0,1.37
2025,04,03,23:55,2.9,11.6,17.0,0,1.37
2025,04,04,00:05,3.0,11.6,17.1,0,1.35
2025,04,04,00:15,2.8,11.5,17.2,0,1.35
2025,04,04,00:25,2.9,11.5,17.2,0,1.34
2025,04,04,00:35,3.1,11.5,17.0,0,1.37
2025,04,04,00:45,3.2,11.4,17.2,0,1.33
2025,04,04,00:55,3.4,11.4,17.2,0,1.34
2025,04,04,01:05,3.6,11.3,17.0,0,1.37
2025,04,04,01:15,3.8,11.3,17.2,0,1.35
2025,04,04,01:25,3.6,11.3,17.2,0,1.34
2025,04,04,01:35,3.3,11.3,17.3,0,1.34
2025,04,04,01:45,2.9,11.2,17.2,0,1.35
2025,04,04,01:55,2.7,11.2,17.3,0,1.33
2025,04,04,02:05,2.4,11.2,17.3,0,1.33
2025,04,04,02:15,2.3,11.1,17.2,0,1.35
2025,04,04,02:25,2.3,11.1,17.3,0,1.33
2025,04,04,02:35,1.9,11.1,17.2,0,1.35
2025,04,04,02:45,1.8,11.1,17.2,0,1.35
2025,04,04,02:55,1.8,11.0,17.4,0,1.33
2025,04,04,03:05,1.8,11.0,17.2,0,1.36
2025,04,04,03:15,2.3,11.0,17.3,0,1.35
2025,04,04,03:25,2.9,11.0,17.2,0,1.35
2025,04,04,03:35,3.3,10.9,17.3,0,1.34
2025,04,04,03:45,3.8,10.9,17.3,0,1.34
2025,04,04,03:55,3.9,10.8,17.3,0,1.35
2025,04,04,04:05,4.1,10.8,17.4,0,1.34
2025,04,04,04:15,4.5,10.8,17.2,0,1.36
2025,04,04,04:25,4.8,10.8,17.3,0,1.35
2025,04,04,04:35,4.7,10.8,17.3,0,1.35
2025,04,04,04:45,4.7,10.8,17.3,0,1.34
2025,04,04,04:55,4.8,10.8,17.4,0,1.33
2025,04,04,05:05,4.8,10.7,17.5,7,1.31
2025,04,04,05:15,4.8,10.7,17.4,7,1.33
2025,04,04,05:25,5.1,10.7,17.4,11,1.33
2025,04,04,05:35,5.3,10.7,17.4,98,1.33
2025,04,04,05:45,5.1,10.7,17.4,610,1.33
2025,04,04,05:55,4.7,10.7,17.4,1204,1.33
2025,04,04,06:05,4.6,10.6,17.4,2264,1.34
2025,04,04,06:15,4.8,10.6,17.4,3028,1.33
2025,04,04,06:25,5.0,10.6,17.4,5964,1.34
2025,04,04,06:35,5.5,10.6,17.4,7163,1.33
2025,04,04,06:45,5.7,10.6,17.4,5662,1.33
2025,04,04,06:55,5.9,10.6,17.6,3994,1.31
2025,04,04,07:05,5.9,10.6,17.3,5990,1.34
2025,04,04,07:15,6.1,10.6,17.5,6647,1.32
2025,04,04,07:25,6.2,10.6,17.5,7988,1.32
2025,04,04,07:35,6.3,10.6,17.4,8212,1.33
2025,04,04,07:45,6.7,10.6,17.5,18562,1.32
2025,04,04,07:55,7.6,10.6,17.4,19523,1.33
2025,04,04,08:05,7.2,10.6,17.6,11179,1.30
2025,04,04,08:15,7.2,10.6,17.5,12824,1.31
2025,04,04,08:25,7.4,10.6,17.6,17136,1.30
2025,04,04,08:35,8.6,10.6,17.5,31261,1.31
2025,04,04,08:45,8.3,10.6,17.5,28208,1.31
2025,04,04,08:55,8.7,10.6,17.6,29198,1.30
2025,04,04,09:05,9.0,10.6,17.6,44790,1.30
2025,04,04,09:15,11.8,10.6,17.5,95306,1.31
2025,04,04,09:25,12.8,10.6,17.4,140775,1.32
2025,04,04,09:35,12.8,10.6,17.5,60674,1.30
2025,04,04,09:45,13.1,10.6,17.4,43796,1.32
2025,04,04,09:55,12.7,10.7,17.5,52384,1.30
2025,04,04,10:05,13.3,10.7,17.4,40849,1.31
2025,04,04,10:15,13.2,10.7,17.5,63109,1.30
2025,04,04,10:25,13.9,10.8,17.5,88685,1.29
2025,04,04,10:35,13.3,10.8,17.5,49592,1.29
2025,04,04,10:45,14.7,10.8,17.4,76442,1.30
2025,04,04,10:55,15.8,10.9,17.3,92648,1.31
2025,04,04,11:05,17.8,11.0,17.5,102787,1.27
2025,04,04,11:15,17.1,11.0,17.4,61116,1.29
2025,04,04,11:25,18.2,11.0,17.4,60422,1.29
2025,04,04,11:35,19.3,11.1,17.5,79411,1.27
2025,04,04,11:45,18.8,11.1,17.3,121432,1.29
2025,04,04,11:55,19.0,11.3,17.4,56545,1.27
2025,04,04,12:05,19.9,11.3,17.3,55814,1.29
2025,04,04,12:15,19.5,11.5,17.3,148227,1.28
2025,04,04,12:25,19.5,11.5,17.3,117212,1.27
2025,04,04,12:35,18.0,11.6,17.2,105459,1.28
2025,04,04,12:45,20.0,11.7,17.3,114080,1.27
2025,04,04,12:55,17.5,11.8,17.2,109225,1.29
2025,04,04,13:05,18.5,11.9,17.2,42189,1.28
2025,04,04,13:15,19.4,12.0,17.1,132924,1.29
2025,04,04,13:25,15.8,12.0,17.1,31553,1.28
2025,04,04,13:35,18.1,12.1,17.0,139003,1.30
2025,04,04,13:45,19.2,12.1,16.9,129002,1.31
2025,04,04,13:55,18.3,12.2,16.9,138687,1.30
2025,04,04,14:05,18.3,12.3,17.0,138139,1.29
2025,04,04,14:15,16.8,12.3,17.0,44640,1.30
2025,04,04,14:25,18.0,12.3,17.0,138444,1.29
2025,04,04,14:35,16.1,12.4,17.1,41691,1.27
2025,04,04,14:45,16.7,12.4,16.8,46135,1.32
2025,04,04,14:55,16.8,12.4,17.1,45115,1.28
2025,04,04,15:05,17.6,12.4,17.0,91863,1.29
2025,04,04,15:15,18.0,12.5,17.2,91908,1.25
2025,04,04,15:25,16.2,12.5,17.1,39114,1.27
2025,04,04,15:35,15.9,12.5,17.0,65436,1.27
2025,04,04,15:45,16.3,12.5,17.1,69645,1.26
2025,04,04,15:55,16.1,12.5,17.0,33368,1.27
2025,04,04,16:05,15.7,12.5,17.1,27572,1.26
2025,04,04,16:15,15.6,12.5,17.1,24081,1.26
2025,04,04,16:25,13.9,12.5,17.0,12981,1.27
2025,04,04,16:35,12.7,12.5,16.9,10681,1.29
2025,04,04,16:45,11.7,12.5,17.0,7990,1.27
2025,04,04,16:55,10.6,12.5,17.1,8284,1.27
2025,04,04,17:05,10.5,12.5,17.0,7318,1.27
2025,04,04,17:15,10.4,12.5,17.0,5326,1.27
2025,04,04,17:25,9.6,12.5,17.0,4839,1.28
2025,04,04,17:35,8.9,12.5,17.0,4097,1.28
2025,04,04,17:45,8.5,12.4,16.9,3187,1.30
2025,04,04,17:55,8.1,12.4,16.9,2558,1.29
2025,04,04,18:05,7.1,12.3,16.7,1548,1.32
2025,04,04,18:15,6.4,12.3,16.7,728,1.33
2025,04,04,18:25,6.0,12.3,16.8,223,1.31
2025,04,04,18:35,5.4,12.3,16.7,40,1.34
2025,04,04,18:45,5.2,12.2,16.8,7,1.31
2025,04,04,18:55,4.7,12.1,16.7,7,1.33
2025,04,04,19:05,4.5,12.1,16.7,0,1.33
2025,04,04,19:15,4.5,12.1,16.7,0,1.32
2025,04,04,19:25,3.9,12.0,16.8,0,1.32
2025,04,04,19:35,3.8,12.0,16.8,0,1.31
2025,04,04,19:45,3.6,12.0,16.9,0,1.31
2025,04,04,19:55,3.3,11.9,16.8,0,1.32
2025,04,04,20:05,3.1,11.8,16.9,0,1.30
2025,04,04,20:15,2.8,11.8,16.9,0,1.31
2025,04,04,20:25,2.7,11.8,16.9,0,1.31
2025,04,04,20:35,2.5,11.7,17.0,0,1.29
2025,04,04,20:45,2.8,11.6,16.9,0,1.32
2025,04,04,20:55,2.2,11.6,16.9,0,1.31
2025,04,04,21:05,2.1,11.5,16.9,0,1.31
2025,04,04,21:15,2.0,11.5,16.9,0,1.31
2025,04,04,21:25,1.9,11.5,17.0,0,1.29
2025,04,04,21:35,1.7,11.4,16.9,0,1.31
2025,04,04,21:45,1.6,11.4,16.9,0,1.31
2025,04,04,21:55,1.3,11.3,16.9,0,1.32
2025,04,04,22:05,1.4,11.3,17.0,0,1.30
2025,04,04,22:15,1.2,11.2,17.1,0,1.29
2025,04,04,22:25,1.2,11.1,17.0,0,1.31
2025,04,04,22:35,1.0,11.1,17.0,0,1.31
2025,04,04,22:45,0.9,11.1,17.1,0,1.29
2025,04,04,22:55,1.0,11.0,17.2,0,1.28
2025,04,04,23:05,0.7,11.0,17.1,0,1.29
2025,04,04,23:15,0.7,11.0,17.3,0,1.27
2025,04,04,23:25,0.4,10.9,17.1,0,1.30
2025,04,04,23:35,0.8,10.9,17.2,0,1.28
2025,04,04,23:45,0.9,10.8,17.1,0,1.30
2025,04,04,23:55,1.0,10.8,17.2,0,1.29
2025,04,05,00:05,1.0,10.8,17.2,0,1.28
2025,04,05,00:15,0.9,10.7,17.2,0,1.29
2025,04,05,00:25,0.8,10.7,17.2,0,1.29
2025,04,05,00:35,0.6,10.6,17.2,0,1.29
2025,04,05,00:45,0.4,10.6,17.2,0,1.29
2025,04,05,00:55,0.5,10.6,17.2,0,1.29
2025,04,05,01:15,0.4,10.5,17.2,0,1.29
2025,04,05,01:25,0.1,10.5,17.4,0,1.27
2025,04,05,01:35,0.3,10.5,17.2,0,1.30
2025,04,05,01:45,0.0,10.4,17.3,0,1.27
2025,04,05,01:55,-0.1,10.4,17.3,0,1.27
2025,04,05,02:05,0.0,10.3,17.3,0,1.28
2025,04,05,02:15,-0.3,10.3,17.2,0,1.29
2025,04,05,02:25,-0.3,10.3,17.4,0,1.26
2025,04,05,02:35,-0.2,10.3,17.3,0,1.27
2025,04,05,02:45,-0.4,10.2,17.4,0,1.25
2025,04,05,02:55,-0.4,10.2,17.4,0,1.26
2025,04,05,03:05,-0.5,10.1,17.4,0,1.27
2025,04,05,03:15,-0.2,10.1,17.4,0,1.26
2025,04,05,03:25,-0.5,10.1,17.4,0,1.27
2025,04,05,03:35,-0.4,10.0,17.3,0,1.28
2025,04,05,03:45,-0.3,10.0,17.3,0,1.28
2025,04,05,03:55,0.1,10.0,17.4,0,1.27
2025,04,05,04:05,-0.3,10.0,17.5,0,1.26
2025,04,05,04:15,-0.5,9.9,17.5,0,1.25
2025,04,05,04:25,-0.5,9.9,17.5,0,1.26
2025,04,05,04:35,-0.5,9.9,17.5,0,1.25
2025,04,05,04:45,-0.3,9.8,17.5,0,1.26
2025,04,05,04:55,-0.6,9.8,17.5,0,1.26
2025,04,05,05:05,-0.6,9.8,17.5,7,1.26
2025,04,05,05:15,-0.9,9.8,17.5,7,1.27
2025,04,05,05:25,-0.6,9.7,17.6,38,1.25
2025,04,05,05:35,-0.9,9.7,17.6,175,1.25
2025,04,05,05:45,-1.0,9.6,17.5,647,1.26
2025,04,05,05:55,-0.8,9.6,17.5,1594,1.26
2025,04,05,06:05,-0.2,9.6,17.6,2886,1.25
2025,04,05,06:15,-0.4,9.6,17.6,4654,1.25
2025,04,05,06:25,0.2,9.6,17.6,6186,1.24
2025,04,05,06:35,0.1,9.5,17.7,7799,1.23
2025,04,05,06:45,0.9,9.5,17.7,9869,1.23
2025,04,05,06:55,0.9,9.5,17.7,11542,1.24
2025,04,05,07:05,1.3,9.5,17.6,12814,1.25
2025,04,05,07:15,1.4,9.5,17.7,14996,1.24
2025,04,05,07:25,2.3,9.5,17.6,19811,1.25
2025,04,05,07:35,3.0,9.4,17.8,19630,1.22
2025,04,05,07:45,3.1,9.4,17.6,20966,1.25
2025,04,05,07:55,4.3,9.4,17.5,24468,1.27
2025,04,05,08:05,5.3,9.4,17.8,27553,1.23
2025,04,05,08:15,6.4,9.4,17.7,42368,1.24
2025,04,05,08:25,7.8,9.4,17.7,31159,1.24
2025,04,05,08:35,10.2,9.4,17.7,84028,1.24
2025,04,05,08:45,10.9,9.4,17.7,42529,1.24
2025,04,05,08:55,11.9,9.5,17.7,39763,1.24
2025,04,05,09:05,13.0,9.5,17.6,41395,1.24
2025,04,05,09:15,13.8,9.5,17.6,70414,1.24
2025,04,05,09:35,16.0,9.5,17.6,109377,1.23
2025,04,05,09:45,16.9,9.6,17.7,127485,1.22
2025,04,05,09:55,18.5,9.6,17.7,130197,1.22
2025,04,05,10:05,20.4,9.7,17.7,145698,1.21
2025,04,05,10:15,21.1,9.8,17.6,146240,1.21
2025,04,05,10:25,22.1,9.8,17.4,142688,1.24
2025,04,05,10:35,22.0,9.9,17.5,138126,1.22
2025,04,05,10:45,22.0,10.0,17.5,136111,1.21
2025,04,05,10:55,22.8,10.1,17.6,142653,1.20
2025,04,05,11:15,21.8,10.3,17.5,115216,1.21
2025,04,05,11:25,21.5,10.4,17.4,120749,1.22
2025,04,05,11:35,21.5,10.5,17.4,127361,1.22
2025,04,05,11:45,20.8,10.6,17.4,113514,1.21
2025,04,05,11:55,20.5,10.7,17.3,80648,1.22
2025,04,05,12:05,20.1,10.8,17.3,59264,1.22
2025,04,05,12:15,19.9,10.9,17.2,89882,1.23
2025,04,05,12:25,19.4,11.0,17.3,97961,1.22
2025,04,05,12:35,20.0,11.1,17.3,90687,1.22
2025,04,05,12:45,19.7,11.1,17.2,96194,1.23
2025,04,05,12:55,20.1,11.2,17.1,104782,1.24
2025,04,05,13:05,20.5,11.3,17.2,77688,1.22
2025,04,05,13:15,20.0,11.3,17.1,80935,1.23
2025,04,05,13:25,21.2,11.4,17.0,102626,1.24
2025,04,05,13:35,20.8,11.4,16.9,114635,1.25
2025,04,05,13:45,21.4,11.5,17.1,119482,1.22
2025,04,05,13:55,21.8,11.5,17.0,99774,1.24
2025,04,05,14:05,21.4,11.6,17.0,106345,1.23
2025,04,05,14:15,22.0,11.6,16.9,80105,1.24
2025,04,05,14:25,21.5,11.6,16.8,102983,1.25
2025,04,05,14:35,20.7,11.7,16.8,67382,1.25
2025,04,05,14:45,19.7,11.8,16.9,45604,1.24
2025,04,05,14:55,18.6,11.8,16.9,44383,1.24
2025,04,05,15:05,17.4,11.8,16.9,40698,1.23
2025,04,05,15:15,16.8,11.8,16.7,35209,1.26
2025,04,05,15:25,16.2,11.9,16.8,30771,1.25
2025,04,05,15:35,15.7,11.9,16.9,25763,1.24
2025,04,05,15:45,14.9,11.9,16.7,24190,1.26
2025,04,05,15:55,14.7,12.0,16.8,25855,1.25
2025,04,05,16:05,14.8,12.0,16.8,22799,1.25
2025,04,05,16:15,14.7,12.0,16.8,23163,1.24
2025,04,05,16:25,14.5,12.0,16.8,15258,1.24
2025,04,05,16:35,13.7,12.0,16.8,10315,1.24
2025,04,05,16:45,13.2,12.0,16.7,8815,1.26
2025,04,05,16:55,13.0,12.0,16.8,11037,1.25
2025,04,05,17:05,12.5,12.0,16.8,9076,1.25
2025,04,05,17:15,12.3,12.0,16.8,7028,1.25
2025,04,05,17:25,11.8,12.0,16.7,5918,1.27
2025,04,05,17:35,11.6,12.0,16.8,4830,1.26
2025,04,05,17:45,11.3,11.9,16.7,2619,1.27
2025,04,05,17:55,10.9,11.9,16.7,1476,1.27
2025,04,05,18:05,10.4,11.9,16.7,651,1.26
2025,04,05,18:15,10.2,11.9,16.8,386,1.25
2025,04,05,18:25,9.8,11.9,16.9,136,1.24
2025,04,05,18:35,9.8,11.9,16.7,25,1.27
2025,04,05,18:45,9.8,11.9,16.8,7,1.25
2025,04,05,18:55,9.5,11.8,16.7,7,1.27
2025,04,05,19:05,9.5,11.8,16.8,0,1.26
2025,04,05,19:15,9.2,11.8,16.7,0,1.27
2025,04,05,19:25,9.2,11.8,16.7,0,1.27
2025,04,05,19:35,9.3,11.8,16.8,0,1.26
2025,04,05,19:45,9.0,11.8,16.7,0,1.27
2025,04,05,19:55,8.8,11.7,16.8,0,1.26
2025,04,05,20:05,8.9,11.7,16.8,0,1.26
2025,04,05,20:15,8.9,11.7,16.7,0,1.28
2025,04,05,20:25,8.9,11.6,16.8,0,1.26
2025,04,05,20:35,8.9,11.6,16.7,0,1.28
2025,04,05,20:45,8.8,11.6,16.9,0,1.25
2025,04,05,20:55,8.8,11.6,16.8,0,1.28
2025,04,05,21:05,8.8,11.6,16.8,0,1.27
2025,04,05,21:15,8.8,11.6,16.7,0,1.29
2025,04,05,21:25,8.7,11.6,16.7,0,1.29
2025,04,05,21:35,8.8,11.6,16.7,0,1.28
2025,04,05,21:45,8.8,11.5,16.7,0,1.29
2025,04,05,21:55,8.7,11.5,16.6,0,1.31
2025,04,05,22:05,8.7,11.5,16.7,0,1.29
2025,04,05,22:15,8.6,11.5,16.6,0,1.30
2025,04,05,22:25,8.7,11.5,16.7,0,1.29
2025,04,05,22:35,8.7,11.5,16.5,0,1.32
2025,04,05,22:45,8.5,11.5,16.6,0,1.31
2025,04,05,22:55,8.5,11.5,16.7,0,1.30
2025,04,05,23:05,8.6,11.5,16.6,0,1.32
2025,04,05,23:15,8.5,11.5,16.6,0,1.31
2025,04,05,23:25,8.5,11.5,16.7,0,1.29
2025,04,05,23:35,8.5,11.4,16.5,0,1.33
2025,04,05,23:45,8.4,11.4,16.5,0,1.33
2025,04,05,23:55,8.4,11.4,16.3,0,1.36
2025,04,06,00:05,8.5,11.4,16.5,0,1.33
2025,04,06,00:15,8.5,11.4,16.5,0,1.32
2025,04,06,00:25,8.5,11.4,16.4,0,1.35
2025,04,06,00:35,8.3,11.4,16.4,0,1.34
2025,04,06,00:45,8.4,11.4,16.4,0,1.33
2025,04,06,00:55,8.2,11.4,16.4,0,1.34
2025,04,06,01:05,8.4,11.3,16.2,0,1.37
2025,04,06,01:15,8.4,11.3,16.2,0,1.38
2025,04,06,01:25,8.4,11.3,16.1,0,1.39
2025,04,06,01:35,8.5,11.3,16.2,0,1.38
2025,04,06,01:45,8.4,11.3,16.0,0,1.41
2025,04,06,01:55,8.6,11.3,16.1,0,1.41
2025,04,06,02:05,8.4,11.3,16.0,0,1.42
2025,04,06,02:15,8.5,11.3,16.1,0,1.40
2025,04,06,02:25,8.5,11.3,16.0,0,1.42
2025,04,06,02:35,8.5,11.3,15.9,0,1.43
2025,04,06,02:45,8.4,11.3,15.9,0,1.44
2025,04,06,02:55,8.5,11.3,16.0,0,1.42
2025,04,06,03:05,8.5,11.3,15.9,0,1.43
2025,04,06,03:15,8.5,11.2,16.0,0,1.42
2025,04,06,03:25,8.5,11.3,16.1,0,1.40
2025,04,06,03:35,8.5,11.2,16.0,0,1.42
2025,04,06,03:45,8.3,11.2,16.1,0,1.40
2025,04,06,03:55,8.2,11.2,16.1,0,1.40
2025,04,06,04:05,8.0,11.2,16.1,0,1.40
2025,04,06,04:15,7.9,11.2,16.0,0,1.43
2025,04,06,04:25,7.5,11.2,16.1,0,1.40
2025,04,06,04:35,7.1,11.2,16.1,0,1.41
2025,04,06,04:45,6.9,11.2,16.2,0,1.40
2025,04,06,04:55,7.3,11.2,16.2,0,1.39
2025,04,06,05:05,7.3,11.2,16.1,7,1.41
2025,04,06,05:15,7.0,11.1,16.1,7,1.41
2025,04,06,05:25,6.8,11.1,16.2,48,1.40
2025,04,06,05:35,7.1,11.1,16.0,181,1.43
2025,04,06,05:45,7.0,11.1,16.1,595,1.41
2025,04,06,05:55,7.2,11.1,16.2,643,1.40
2025,04,06,06:05,7.5,11.1,16.2,1054,1.40
2025,04,06,06:15,7.8,11.1,16.1,2778,1.43
2025,04,06,06:25,8.1,11.1,16.2,1907,1.40
2025,04,06,06:35,8.2,11.1,16.2,1135,1.41
2025,04,06,06:45,8.3,11.1,16.0,636,1.44
2025,04,06,06:55,8.3,11.1,15.8,767,1.48
2025,04,06,07:15,8.4,11.0,15.6,860,1.52
2025,04,06,07:25,8.5,11.0,15.5,1936,1.55
2025,04,06,07:35,8.8,11.0,16.1,6604,1.48
2025,04,06,07:45,9.3,11.0,16.3,13490,1.57
2025,04,06,07:55,9.3,11.0,16.4,7422,1.93
2025,04,06,08:05,9.6,11.0,16.5,11965,2.15
2025,04,06,08:15,10.0,11.0,16.6,17737,2.21
2025,04,06,08:25,10.8,11.0,16.7,24447,2.22
2025,04,06,08:35,11.3,11.0,16.8,27307,2.20
2025,04,06,08:45,11.7,11.0,16.8,28427,2.21
2025,04,06,08:55,12.9,11.0,16.8,40165,2.20
2025,04,06,09:05,13.3,11.0,16.8,43304,2.19
2025,04,06,09:15,13.4,11.0,16.9,30193,2.17
2025,04,06,09:25,14.1,11.0,17.0,91883,2.13
2025,04,06,09:35,16.9,11.0,16.9,145996,2.15
2025,04,06,09:45,18.9,11.1,17.1,145874,2.09
2025,04,06,09:55,20.0,11.1,17.0,132663,2.11
2025,04,06,10:05,22.7,11.1,17.1,149862,2.07
2025,04,06,10:15,22.8,11.1,17.0,140496,2.08
2025,04,06,10:25,25.0,11.2,17.1,130134,2.05
2025,04,06,10:35,25.0,11.3,17.3,132513,2.00
2025,04,06,10:45,24.7,11.3,17.2,101213,2.02
2025,04,06,10:55,25.2,11.4,17.1,105923,2.02
2025,04,06,11:05,25.0,11.5,17.3,60008,1.97
